8	-0.41366588	-0.34416195	-0.18699477	0.063603928	0.3446818	0.5920047	0.840467	0.92969694	1.0996825	1.2481261	1.3553017	1.3985992	1.3935787	1.2839462	1.1608189	1.0612986	0.94297818	0.80236803	0.6384	0.40329014	0.15229977	-0.10246489	-0.35003703	-0.41405755	-0.45660734	-0.28099598	-0.075119077	0.17494552	0.43216703	0.5827114	0.83793894	1.1065901	1.3912643	1.4095304	1.3410947	1.279531	1.30912	1.2843735	1.3425546	1.3718587	1.4420036	1.4047235	1.2946282	1.0285406	0.77185324	0.51520143	0.25135711	0.039462707	-0.20255482	-0.42278115	-1.1024384	-1.1024384.1	-1.1024384.2	-1.1024384.3	-1.1024384.4	-1.1024384.5	-1.1024384.6	-1.1024384.7	-1.1024384.8	-1.1024384.9	-1.1024384.10	-1.1024384.11	-1.1024384.12	-1.1024384.13	-1.1024384.14	-1.1024384.15	-1.1024384.16	-1.1024384.17	-1.1024384.18	-1.1024384.19	-1.1024384.20	-1.1024384.21	-1.1024384.22	-1.1024384.23	-1.1024384.24	-1.1024384.25	-1.1024384.26	-1.1024384.27	-1.1024384.28	-1.1024384.29
7	-0.44799708	-0.37883184	-0.16804867	0.0649506	0.33503661	0.59109952	0.843952	1.0441536	1.1972777	1.3382793	1.3893121	1.3664282	1.2658779	1.1283693	1.0365514	0.81942441	0.64102793	0.49961546	0.25832047	0.21337463	-0.04029973	-0.26656996	-0.43338326	-0.41365845	-0.2974927	-0.061642586	0.18173275	0.44827446	0.71109208	0.81911621	0.90721007	1.1295251	1.3479362	1.4086002	1.3854082	1.3459329	1.3365328	1.3663512	1.3762392	1.4660539	1.4984149	1.4442487	1.2180555	0.9858011	0.80529858	0.58873665	0.32807642	0.067493251	-0.17911819	-0.36668362	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485	-1.1048485
5	-0.92129013	-0.92108592	-0.71024676	-0.40031829	-0.10080416	0.23567064	0.55968909	0.8214768	1.1259428	1.36098	1.4413337	1.4824295	1.4622645	1.4283669	1.3141666	1.175513	0.98208213	0.69379913	0.4732093	0.1763498	-0.12760575	-0.4559635	-0.73515947	-0.867738	-0.94615179	-0.79111098	-0.52911907	-0.26089898	0.035501065	0.40510774	0.72136648	1.0634569	1.36098	1.498102	1.4823785	1.4868199	1.4814595	1.4638981	1.4908018	1.6540107	1.5731975	1.5366963	1.1659666	0.80131179	0.48336838	0.10783983	-0.20157813	-0.47076818	-0.66695581	-0.92037121	-0.037552408	0.021462138	-0.16604688	-0.47653691	-0.65061961	-0.91786973	-1.1461172	-1.4359776	-1.6848955	-1.5875572	-1.3326562	-1.118703	-0.85824258	-0.74016244	-0.47832368	-0.26115423	-0.13618225	-0.24946364	-0.39965463	-0.69921982	-0.94135303	-1.1875192	-1.3965461	-1.538518	-1.4275543	-1.2181496	-0.98398032	-0.76191001	-0.47577115	-0.23159591
8	-0.45766671	-0.41789814	-0.2090534	0.04556787	0.2915527	0.55651721	0.73214751	0.95495392	1.1059038	1.2328219	1.3394631	1.3974262	1.3114373	1.2104627	1.0892795	0.94430345	0.81817052	0.54487679	0.33057028	0.075914875	0.0046728072	-0.24199475	-0.42585185	-0.43254253	-0.3069899	-0.14334138	0.070521369	0.31848609	0.56965961	0.81547376	1.0217583	1.2872007	1.3974604	1.3931251	1.3324993	1.3485092	1.362266	1.4097494	1.4935194	1.415928	1.4507127	1.4222432	1.2839578	1.0288927	0.77515901	0.52340518	0.30483165	0.056491427	-0.18184691	-0.38775595	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317	-1.0954317
8	-0.48379577	-0.36734061	-0.23539847	0.013748659	0.30482888	0.54275732	0.8005564	1.0847439	1.2554756	1.3353619	1.3680662	1.3789677	1.273414	1.1924894	1.0151823	0.87588599	0.72496725	0.46070806	0.1725695	-0.045257595	-0.26798746	-0.35493949	-0.41455138	-0.37555996	-0.1634143	0.095105768	0.34116704	0.58783395	0.82031167	0.70426027	0.89454535	1.1094019	1.3027152	1.3970791	1.3405242	1.3186348	1.3610581	1.3804385	1.4342824	1.4070288	1.4800512	1.4075191	1.2660598	1.0421763	0.77044764	0.59141009	0.33984041	0.070476569	-0.16811519	-0.3601595	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524	-1.1008524
6	-0.88360292	-0.81342585	-0.53986866	-0.24496483	-0.21113041	0.13009563	0.42814808	0.64108082	0.99191284	1.1196191	1.3275887	1.4476636	1.4646875	1.4310666	1.2743289	1.0975787	0.88048338	0.7078958	0.53141245	0.24953008	-0.036781728	-0.04302562	-0.076219645	-0.1609658	-0.47097238	-0.78748968	-0.77094603	-0.71976746	-0.44930554	-0.14874485	0.21702982	0.55980349	0.94105447	1.282494	1.5417489	1.5724347	1.4708781	1.5055664	1.5122372	1.5562113	1.437684	1.4727459	1.5070073	1.4041698	1.0589947	0.62629827	0.24392658	-0.14127353	-0.50955643	-0.82303183	-0.0034809699	0.026671159	-0.18983713	-0.45346813	-0.65444675	-1.022196	-1.3325228	-1.5977494	-1.7738485	-1.6091112	-1.3246779	-1.0866095	-0.80147173	-0.53890806	-0.22415186	-0.074084981	-0.12046056	-0.30361472	-0.52001628	-0.89358248	-1.1584409	-1.4051547	-1.4815757	-1.6356931	-1.5628797	-1.3678514	-1.1451526	-0.85494506	-0.50123124	-0.1918117
8	-0.50519666	-0.42245509	-0.30242854	-0.069984611	0.12706008	0.27209768	0.44565316	0.67111649	0.88887139	1.0972637	1.2976498	1.3911766	1.43617	1.335431	1.2351553	1.1230357	0.9597691	0.75448665	0.50404535	0.24582947	0.037371002	-0.18961416	-0.4031013	-0.52617153	-0.4005208	-0.19897676	0.022516558	0.27156835	0.50328444	0.76021007	1.0174996	1.2520609	1.3827734	1.4188674	1.3712273	1.355645	1.3808215	1.426245	1.4012008	1.3874051	1.4820897	1.4983998	1.3365228	1.1162205	0.87851629	0.59906086	0.3208626	0.064003134	-0.20757845	-0.3839791	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725	-1.0819725
3	-0.7745388	-0.71839154	-0.44927923	-0.24152734	-0.094360941	0.2121594	0.55517193	0.74883417	0.95778368	1.0968485	1.3238328	1.5138317	1.5419406	1.5146771	1.3788529	1.2238667	1.0950169	0.91361263	0.77419554	0.55636955	0.45844648	0.10162609	-0.27104515	-0.57045022	-0.62082072	-0.75967422	-0.79081235	-0.55445847	-0.30450807	0.033150393	0.33199187	0.63618742	0.94228507	1.3058685	1.6158408	1.5766011	1.472549	1.4723377	1.3636361	1.3844183	1.4450742	1.4954447	1.5077027	1.2845931	0.93044976	0.51318477	0.2584439	-0.10753476	-0.4401914	-0.74361202	-0.35290602	-0.43934602	-0.57841087	-0.70127262	-0.90789734	-1.0872586	-1.2753625	-1.4778378	-1.5186203	-1.3667972	-1.2157985	-1.0011004	-0.81490565	-0.64329371	-0.52550423	-0.40856014	-0.55445847	-0.69472093	-0.82730454	-1.0193465	-1.2196943	-1.3657757	-1.4927094	-1.4721667	-1.3326721	-1.1317185	-0.9579156	-0.70542907	-0.59700921	-0.40982821
5	-0.77813214	-0.62456473	-0.3479323	-0.14655318	0.0035840312	0.38428345	0.69432075	0.88947273	1.1610918	1.1459989	1.2365034	1.3043158	1.3727615	1.4284891	1.3042631	1.0603495	0.91031779	0.6021803	0.28158854	0.26449031	0.1823766	0.037411079	-0.23679382	-0.551264	-0.82045553	-0.87270011	-0.66124148	-0.36803855	-0.0069176577	0.33779105	0.68323856	1.0848886	1.4353495	1.405797	1.2255796	1.2723886	1.2339703	1.3027327	1.3721282	1.3664288	1.4386214	1.5750905	1.5068559	1.1800898	0.81041982	0.44507714	0.039469199	-0.29922346	-0.58282183	-0.84251435	0.075459912	-0.033567672	-0.40244609	-0.66087207	-0.96637095	-1.3259614	-1.6676832	-1.824665	-1.7591851	-1.4893973	-1.2798912	-1.0187739	-0.77237996	-0.48229059	-0.18222726	-0.044122134	-0.15563002	-0.41590303	-0.67913129	-0.98795483	-1.1707581	-1.4411634	-1.63688	-1.6410491	-1.489239	-1.2111817	-0.95497214	-0.67190149	-0.42703799	-0.12338614
8	-0.51989692	-0.44451275	-0.25665397	0.010619887	0.23812604	0.48064286	0.72108405	0.98128876	1.1469173	1.3888927	1.431488	1.4276677	1.3983082	1.3001824	1.1443604	0.9333389	0.76235582	0.56727749	0.32319644	0.054177856	-0.18421779	-0.39677346	-0.50942857	-0.4957415	-0.35089922	-0.1376216	0.071835678	0.31462322	0.53668463	0.7778177	0.99464493	1.236139	1.3655194	1.4156953	1.3814325	1.4012862	1.4175002	1.4267653	1.4962534	1.4391287	1.4737525	1.3909984	1.2344845	0.96549599	0.73714755	0.4826884	0.24504478	-0.005443618	-0.23246847	-0.44339974	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602	-1.0712602
5	-0.85322321	-0.78291121	-0.62638169	-0.36015179	-0.021698504	0.33730227	0.45485301	0.81986102	1.0342785	1.1472555	1.2652841	1.4138267	1.4465252	1.3188031	1.2164753	1.0749639	0.8782268	0.6192329	0.31798354	0.12486447	-0.16006979	-0.52801315	-0.65662267	-0.8173163	-0.82386966	-0.68761456	-0.48227622	-0.18696583	0.14623112	0.48918984	0.83842885	1.1374938	1.3973751	1.5150624	1.4799064	1.3979895	1.2872651	1.3177109	1.4524642	1.4279574	1.4541025	1.6195747	1.6182776	1.2536792	0.86737282	0.50700676	0.13640109	-0.21201875	-0.49968356	-0.75628822	-0.087505073	-0.29741711	-0.42807455	-0.61136359	-0.94346832	-1.2032814	-1.506053	-1.6775665	-1.5843861	-1.34852	-1.1380209	-0.82851161	-0.58849512	-0.40247552	-0.14177501	-0.22014217	-0.35639727	-0.62378765	-0.73635511	-0.89042713	-1.1677841	-1.4019094	-1.6402602	-1.6088519	-1.4601181	-1.174747	-0.96026128	-0.72672988	-0.39592217	-0.20751332
8	-0.4402949	-0.35394514	-0.1949002	0.035598589	0.26077002	0.50218213	0.74845611	1.0341939	1.1613782	1.2822264	1.3163371	1.3474478	1.3044927	1.2305562	1.1246556	1.0098329	0.87465762	0.69857031	0.47207997	0.24171049	-0.021398979	-0.23048489	-0.38166809	-0.46442318	-0.3556261	-0.17043573	0.045632644	0.25166696	0.49364802	0.72039696	0.96915359	1.2126863	1.366016	1.3495684	1.2941483	1.2728906	1.3449651	1.3590594	1.4786922	1.4090745	1.4645721	1.4528571	1.2889244	1.0494778	0.79632476	0.54363726	0.29950974	0.047236024	-0.19477089	-0.34864364	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564	-1.0999564
3	-0.7762327	-0.63948159	-0.43078015	-0.19887522	0.14599238	0.44763778	0.68955206	0.96571912	1.091356	1.1610964	1.2627498	1.3820821	1.3445145	1.2771789	1.0357196	0.88915409	0.77417656	0.60804736	0.42027456	0.07852676	-0.17638668	-0.40406688	-0.64903597	-0.87197148	-0.93462741	-0.67210947	-0.37449381	-0.075773214	0.23848137	0.56235532	0.8859693	1.2171228	1.3696679	1.4377834	1.3122766	1.2318768	1.3530939	1.428814	1.4094453	1.4520175	1.5736246	1.5663451	1.505769	1.2474108	0.90143829	0.5381769	0.19811899	-0.19211566	-0.50039063	-0.6685347	-0.51670457	-0.26166114	-0.066998784	-0.24300735	-0.48602656	-0.71825647	-0.90063462	-1.1292898	-1.3955515	-1.7114309	-1.6941356	-1.4351469	-1.1697171	-0.94015205	-0.75692896	-0.55797688	-0.35934979	-0.22461354	-0.27394534	-0.54159795	-0.75393915	-1.0210068	-1.2773631	-1.4330995	-1.6841067	-1.6063718	-1.4747553	-1.2095595	-0.89361508	-0.70174754
8	-0.38515304	-0.31520748	-0.14404289	0.065537682	0.29731416	0.55416064	0.81923098	0.94583301	1.1254491	1.273621	1.3756368	1.3697748	1.3114963	1.2175337	1.1088876	0.91919793	0.77133904	0.56400651	0.37420306	0.12264946	-0.073044451	-0.19739844	-0.37513643	-0.35348119	-0.31759781	-0.12324135	0.089725528	0.312396	0.54084309	0.78522571	1.023974	1.2283755	1.3292246	1.3119516	1.2838653	1.3124923	1.3719944	1.4532656	1.4484849	1.4133983	1.4701686	1.4046622	1.2272657	1.0369501	0.80059211	0.54351799	0.31657907	0.087107549	-0.12580241	-0.3049063	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764	-1.109764
6	-1.0556756	-0.96436796	-0.73512111	-0.42880681	-0.14741282	0.19400052	0.46932739	0.80362064	1.0582391	1.2683319	1.3726763	1.4550086	1.4981804	1.4286843	1.2957593	1.134404	0.87552352	0.5705129	0.26289492	-0.03093416	-0.38874376	-0.61513255	-0.79764754	-1.0666064	-1.1333949	-0.9305726	-0.69520849	-0.36873731	-0.028176378	0.30511404	0.63920673	0.97380082	1.3087961	1.585226	1.6336126	1.7098276	1.528165	1.4848428	1.4891048	1.4942694	1.5884852	1.6666057	1.488453	1.1235233	0.72685403	0.33284228	-0.056757022	-0.4138145	-0.78014816	-1.062194	-0.076462624	-0.1942951	-0.44430052	-0.63057612	-0.74399615	-0.93964821	-1.1951692	-1.357427	-1.3801913	-1.2930454	-1.2016876	-0.98081436	-0.67785954	-0.46621235	-0.25496629	-0.028727934	-0.14976947	-0.29944179	-0.54488433	-0.83505308	-1.0032777	-1.1854919	-1.2699301	-1.3597837	-1.3272419	-1.1601704	-0.88634782	-0.62190165	-0.36131637	-0.19645119
8	-0.52849993	-0.447647	-0.25115807	0.0087461253	0.23051505	0.49829234	0.73110204	1.0045381	1.1623074	1.3232137	1.4311611	1.478861	1.3985616	1.3117731	1.1805755	1.0236673	0.81143215	0.60159587	0.40501468	0.17109783	-0.10206145	-0.34215991	-0.49762266	-0.53987901	-0.47563337	-0.29919622	-0.065463889	0.18275369	0.41863882	0.66608754	0.89720576	1.1449928	1.3768799	1.4664978	1.4669591	1.4065577	1.4220271	1.4621922	1.4439241	1.4807985	1.4908551	1.3988999	1.2131442	0.99315903	0.73177863	0.49807706	0.22602493	-0.021608323	-0.27117909	-0.47274247	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019	-1.0615019
8	-0.50055306	-0.4338912	-0.23118476	0.002330118	0.29448588	0.53293238	0.78940478	0.99919688	1.1468336	1.2858258	1.3233515	1.3412357	1.2407044	1.1583407	0.98774646	0.78328277	0.57887577	0.31160483	0.16487507	-0.055630548	-0.28273999	-0.3939281	-0.47365591	-0.39064036	-0.215653	0.050059096	0.26509458	0.51626691	0.77594203	1.0129997	1.2474499	1.4089462	1.3420576	1.2393439	1.2182854	1.3021795	1.3258456	1.402229	1.489751	1.5316131	1.5589637	1.4716117	1.3171444	1.056534	0.81924956	0.55231873	0.29763191	0.030190917	-0.20411755	-0.42184559	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298	-1.0856298
6	-1.1220408	-0.9825295	-0.77605059	-0.4488864	-0.14352948	0.20787113	0.5309499	0.85634742	0.91359839	1.2147043	1.3252864	1.4143374	1.4628102	1.2797948	1.12477	1.0064035	0.84442244	0.58555088	0.33032306	0.056490064	-0.31831885	-0.63703617	-0.93549206	-0.9925222	-0.92704519	-0.64907158	-0.35812401	-0.007827566	0.30857101	0.66908098	0.99872954	1.3640426	1.5923288	1.5954757	1.474956	1.2847084	1.3588531	1.4159384	1.3961186	1.4814154	1.6475923	1.5749934	1.444978	1.0462639	0.64843309	0.27710229	-0.039461902	-0.40433333	-0.76622352	-0.97187431	-0.33085113	-0.34492924	-0.61246849	-0.87713692	-1.0414367	-1.2256115	-1.4196133	-1.517459	-1.4482664	-1.2301386	-0.9571337	-0.706709	-0.52534985	-0.48598636	-0.37866149	-0.17339716	0.15338057	0.095577516	-0.11780243	-0.502328	-0.76765893	-1.0074284	-1.2847948	-1.5674611	-1.5286	-1.4138717	-1.1318679	-0.89226399	-0.61821015	-0.39439584
5	-0.97658216	-0.92903009	-0.68193122	-0.3549678	-0.033561661	0.30319863	0.50200065	0.86889635	1.1319796	1.2686202	1.4302972	1.5488909	1.4598597	1.360917	1.231266	0.99035464	0.78868804	0.51941731	0.35499028	-0.013967918	-0.33663447	-0.70908746	-0.76150932	-0.98013424	-1.0041967	-0.76614994	-0.49670733	-0.17724911	0.15154765	0.4817194	0.78983388	1.1378233	1.4715472	1.5506669	1.5064378	1.4829482	1.5182399	1.5286097	1.5846409	1.5621826	1.5877919	1.3372556	0.93460987	0.86001614	0.69472974	0.33814654	0.062459138	-0.30065532	-0.67992601	-0.93848321	-0.044160616	0.0085476988	-0.26639491	-0.54024898	-0.71527496	-0.8754624	-1.1801967	-1.4345716	-1.5845668	-1.5558752	-1.3534466	-1.1546446	-0.93464467	-0.56035835	-0.2698897	-0.019926249	0.00064145159	-0.17335328	-0.45110318	-0.79221764	-0.97532174	-1.291457	-1.5226518	-1.5706908	-1.4517018	-1.1969258	-0.92221238	-0.71344163	-0.45751984	-0.20073868
8	-0.39961865	-0.37684549	-0.20068407	0.014588413	0.26247794	0.51080825	0.71447377	0.94605478	1.0794027	1.2079021	1.3048423	1.2811288	1.294587	1.2859185	1.1844237	1.0749068	0.95281326	0.77679877	0.66310927	0.53828296	0.4262684	0.17711532	-0.068981741	-0.29274641	-0.39853142	-0.34322937	-0.18513955	0.038830811	0.28254771	0.53449233	0.7834691	1.0127875	1.2672298	1.3823004	1.3874133	1.3085741	1.301463	1.2738414	1.2940874	1.3230902	1.3018744	1.3545612	1.3572352	1.1994686	0.94761217	0.6867052	0.4264447	0.16212911	-0.073830221	-0.29474458	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236	-1.1229236
8	-0.44399983	-0.3747192	-0.19103141	0.038984147	0.27520055	0.45963504	0.42226766	0.64955614	0.90034939	1.1848739	1.3568093	1.4544645	1.4663467	1.4068057	1.2846069	1.1574409	0.94466432	0.70588317	0.47989329	0.27305785	0.072098595	-0.066657437	-0.2445989	-0.4380587	-0.5035409	-0.40630779	-0.20106314	0.034179305	0.28773209	0.54102516	0.79438316	1.0455985	1.2973332	1.5165054	1.4863777	1.3372329	1.3269089	1.3483684	1.365023	1.4176166	1.4395955	1.4713788	1.3756067	1.1731865	0.95550767	0.66530174	0.37376473	0.14254796	-0.14827481	-0.35426616	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865	-1.0851865
4	-0.85764972	-0.77855513	-0.54428506	-0.2875659	-0.021498077	0.19622732	0.49163272	0.76993991	1.0687895	1.3029366	1.3826462	1.5082381	1.3991909	1.3288914	1.1010793	0.95752818	0.76354346	0.59163879	0.30914931	0.19745741	-0.13589617	-0.43929713	-0.76348656	-0.86146299	-0.96276066	-0.76274851	-0.51876075	-0.25582965	0.041605387	0.3937793	0.71827625	1.0257365	1.3613042	1.5878248	1.633953	1.6257729	1.5724487	1.4972289	1.4576816	1.4715815	1.5383138	1.5187554	1.435417	1.2116026	0.88243136	0.50042784	0.13890527	-0.18048682	-0.49342096	-0.76071887	-0.23627127	-0.29783712	-0.39562904	-0.60332923	-0.89172313	-1.1661555	-1.4065884	-1.5614194	-1.4793911	-1.2643165	-1.0427163	-0.75007862	-0.63592654	-0.49735724	-0.40959053	-0.23565623	-0.41518743	-0.65314776	-0.8840966	-1.1026216	-1.2621638	-1.3910155	-1.4276597	-1.3963356	-1.3606938	-1.130483	-0.94658502	-0.73808527	-0.50135502	-0.27409645
4	-0.81444455	-0.72098507	-0.61425893	-0.28592784	0.033138835	0.26015422	0.62702531	0.82765562	1.0635648	1.230028	1.3320107	1.3793704	1.3078491	1.1534668	1.1242653	0.97017948	0.7562084	0.67379211	0.53267644	0.32982267	0.17462508	-0.18550151	-0.52087357	-0.82474659	-0.78131498	-0.76782598	-0.52620987	-0.22670966	0.11955736	0.48894837	0.86552857	1.2355866	1.6175031	1.7308997	1.4749793	1.465196	1.2636022	1.2567095	1.3062186	1.4098319	1.5095912	1.6212089	1.5307881	1.2714585	0.87701646	0.46285976	0.075088136	-0.3156481	-0.66139631	-0.80399429	-0.12976675	-0.29867568	-0.59380309	-0.7896159	-0.94110772	-1.1355865	-1.4201895	-1.5505584	-1.5094244	-1.3817236	-1.0947489	-0.76849302	-0.6647315	-0.64679558	-0.39591505	-0.12361518	-0.35552217	-0.65139074	-0.93110215	-1.1126848	-1.2196333	-1.3474082	-1.4406453	-1.3597113	-1.2815196	-1.2533558	-1.1910248	-0.80925648	-0.58868913	-0.32187379
8	-0.40987858	-0.38530404	-0.25582718	-0.038931696	0.20399819	0.45061253	0.67581538	0.94366739	1.2125969	1.3696376	1.4206289	1.3923699	1.3170822	1.2222599	1.0838152	0.92569705	0.74463798	0.53750975	0.30827487	0.024433762	-0.28422519	-0.3986167	-0.41213791	-0.35068419	-0.21157911	-0.024437238	0.18161347	0.42131078	0.65478625	0.87720839	1.1207292	1.3520496	1.3997388	1.345932	1.3431513	1.2733902	1.3248334	1.3666136	1.2778741	1.2285513	1.2898659	1.3381808	1.2221904	1.1736322	0.89364935	0.67602393	0.45829424	0.18039691	-0.05759722	-0.27299807	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612	-1.1043612
8	-0.42624204	-0.36998465	-0.16766383	0.075591502	0.30616963	0.56860612	0.76828127	0.9237883	1.0704397	1.1753849	1.2680571	1.2936687	1.209007	1.075731	0.96791967	0.8307119	0.63166143	0.50161904	0.22396991	0.0065099279	-0.20400515	-0.37119726	-0.4819115	-0.40187976	-0.20999467	0.028593984	0.24800147	0.50268466	0.73502657	0.94172012	1.1763402	1.444656	1.5007664	1.4442151	1.27717	1.2421882	1.252477	1.3294221	1.3998265	1.4254749	1.4150391	1.4749343	1.3519471	1.1601722	0.88292729	0.63754071	0.35287318	0.10517164	-0.15671366	-0.31740182	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764	-1.1039764
8	-0.44146443	-0.34922266	-0.22311815	0.0023908467	0.19237744	0.3786371	0.61282288	0.83486698	1.032686	1.1710195	1.299104	1.4033709	1.437321	1.353494	1.2271857	1.0189138	0.8512597	0.70448231	0.43905429	0.20061748	-0.0048009831	-0.15830433	-0.35175582	-0.46653393	-0.370012	-0.22457398	-0.010799027	0.23686779	0.47114092	0.72661102	0.95377967	1.1695346	1.3778938	1.4004302	1.3826398	1.3461275	1.3496506	1.4114945	1.4723484	1.4153961	1.4160658	1.3426043	1.2801199	1.113776	0.87903705	0.61899562	0.36503959	0.094399681	-0.1399608	-0.35577392	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412	-1.0962412
