8	-0.50174995	-0.44070091	-0.26005579	-0.035857824	0.25335666	0.51601409	0.7588699	0.96189014	1.1441794	1.3768664	1.4708705	1.4737299	1.5105452	1.5005371	1.4034949	1.1897518	0.90845436	0.71501324	0.4461544	0.17125499	-0.081644607	-0.32442893	-0.45655293	-0.48302062	-0.41149888	-0.26357647	-0.085165292	0.11665756	0.34378645	0.57770651	0.80247636	1.0421332	1.2832197	1.4651516	1.417256	1.3809768	1.4238684	1.4378082	1.3833001	1.3561354	1.4528202	1.3484507	1.1607999	0.93722747	0.67365859	0.4355566	0.18446203	-0.060020092	-0.2710825	-0.4123031	-1.0645592	-1.0645592.1	-1.0645592.2	-1.0645592.3	-1.0645592.4	-1.0645592.5	-1.0645592.6	-1.0645592.7	-1.0645592.8	-1.0645592.9	-1.0645592.10	-1.0645592.11	-1.0645592.12	-1.0645592.13	-1.0645592.14	-1.0645592.15	-1.0645592.16	-1.0645592.17	-1.0645592.18	-1.0645592.19	-1.0645592.20	-1.0645592.21	-1.0645592.22	-1.0645592.23	-1.0645592.24	-1.0645592.25	-1.0645592.26	-1.0645592.27	-1.0645592.28	-1.0645592.29
5	-0.62759816	-0.52267133	-0.32301888	-0.10300337	0.19306833	0.402922	0.66413626	0.93192813	1.147808	1.2832991	1.3059466	1.3259946	1.4243832	1.4004753	1.2629754	1.0445354	0.77331688	0.51048776	0.25242447	-0.06121382	-0.34968384	-0.60372967	-0.64331356	-0.59652186	-0.41215155	-0.16551046	0.070023499	0.34730763	0.63069674	0.91806392	1.2163807	1.3817271	1.4096918	1.4646366	1.3729832	1.304253	1.2887345	1.3569133	1.4665666	1.5859878	1.5294282	1.3696353	1.242573	0.95863248	0.65239894	0.35242793	0.14690683	-0.13006221	-0.3811934	-0.53555086	-0.51117034	-0.58990485	-0.70794754	-0.86525902	-0.93981852	-1.0953182	-1.2105093	-1.3023951	-1.3438026	-1.3387217	-1.2357209	-1.1328106	-1.0341503	-0.91894343	-0.8082661	-0.81263806	-0.89011219	-1.0472267	-1.1195609	-1.2203442	-1.3216514	-1.3487181	-1.3265511	-1.214318	-1.1234247	-1.0563645	-0.9006285	-0.82587207	-0.70499352	-0.58730531
3	-0.68711773	-0.63107061	-0.41111354	-0.17092257	0.11943	0.33442476	0.71036748	0.96452214	1.1352408	1.2763011	1.2622989	1.2964196	1.3382337	1.2842254	1.1727466	0.96967678	0.65916726	0.32257678	0.084578456	-0.19592643	-0.4408489	-0.60287394	-0.63984119	-0.53355554	-0.28851767	-0.01836053	0.1873251	0.46232914	0.74756553	1.071154	1.3692385	1.5413421	1.6788248	1.6719392	1.5383416	1.3410419	1.2270242	1.2967273	1.1990584	1.3246163	1.4276322	1.4868336	1.2483352	0.94344196	0.64185689	0.31403699	0.022838145	-0.25005018	-0.44192599	-0.5681378	-0.53213224	-0.6070669	-0.75124302	-0.94046458	-1.0669457	-1.2412034	-1.3641262	-1.4686924	-1.4390532	-1.2736314	-1.1208001	-0.95750567	-0.81890733	-0.67953964	-0.52963185	-0.60902874	-0.72135379	-0.82613921	-1.005013	-1.1367641	-1.3354333	-1.4037323	-1.358133	-1.2994047	-1.281825	-1.0862563	-1.005667	-0.78163234	-0.62310784	-0.52701606
8	-0.47203325	-0.38283507	-0.22347465	-0.028689574	0.22696205	0.50019464	0.76586944	0.9858337	1.1446687	1.3635215	1.4108083	1.3782734	1.3576612	1.4399078	1.3762526	1.16811	1.0050313	0.75192591	0.52600028	0.27396589	0.018233441	-0.22236321	-0.37137712	-0.42258424	-0.38075364	-0.24341996	-0.079977521	0.15920457	0.39189988	0.65422015	0.91411545	1.1315335	1.3483655	1.4417266	1.326945	1.3287637	1.3617028	1.3604903	1.3285617	1.2962288	1.3701902	1.402523	1.1951888	0.95168215	0.72610006	0.47620773	0.22336502	-0.0092696699	-0.23182056	-0.37624725	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913	-1.087913
4	-0.62807956	-0.56566708	-0.42716111	-0.17570212	0.092189146	0.3204319	0.49421449	0.73851263	1.032183	1.209056	1.2698856	1.2767826	1.3563058	1.3560796	1.3105517	1.1881388	0.93611447	0.66449202	0.34134913	0.1457071	-0.15271201	-0.38464826	-0.54060409	-0.58737577	-0.45799047	-0.26928316	-0.041266533	0.21927544	0.51671464	0.79112605	1.0929371	1.3141698	1.4371857	1.5286185	1.4384294	1.3981402	1.3194839	1.3547605	1.3544967	1.4910052	1.4731407	1.4711809	1.3402504	0.98789874	0.69814803	0.41985469	0.113031	-0.14785017	-0.3728517	-0.57768977	-0.4378647	-0.545579	-0.68476336	-0.86951336	-1.0410346	-1.2494908	-1.4294694	-1.4942224	-1.5070403	-1.4318099	-1.2336239	-1.0551302	-0.86344548	-0.68766539	-0.54851872	-0.51561649	-0.62668508	-0.76820614	-0.94571991	-1.1628822	-1.2849936	-1.4048399	-1.4373954	-1.4250033	-1.2935489	-1.1955583	-1.0247531	-0.80250285	-0.64756462	-0.54851872
3	-0.75487044	-0.68287852	-0.48482304	-0.23504387	0.061417829	0.35394328	0.67381531	1.024832	1.3240905	1.4568181	1.3918009	1.3834796	1.4008474	1.422186	1.3659736	1.1753418	0.85837014	0.50507453	0.28654365	-0.0051531197	-0.34760678	-0.56523992	-0.74492623	-0.71640569	-0.55809252	-0.3203638	-0.093373437	0.1661773	0.45449027	0.72426145	1.0089489	1.3268528	1.4074423	1.4026429	1.3090016	1.2950176	1.3122818	1.4043348	1.3151131	1.4364463	1.4723214	1.5003585	1.3069989	0.98267274	0.67239964	0.37731908	0.090490826	-0.15794173	-0.40613259	-0.62704594	-0.47560393	-0.51441397	-0.64772851	-0.78843214	-0.9947054	-1.1935205	-1.2971613	-1.3788799	-1.4984969	-1.4285457	-1.2653398	-1.1061979	-0.93127655	-0.72262082	-0.52142325	-0.36342084	-0.43965977	-0.57998359	-0.75417987	-0.92654615	-1.0954596	-1.246867	-1.3779096	-1.3923874	-1.3766148	-1.2348166	-1.0839616	-0.95561914	-0.77969643	-0.57874056
8	-0.45225236	-0.47805419	-0.32791018	-0.14234699	0.097936753	0.36083878	0.62634098	0.88952636	1.1042083	1.31539	1.4660673	1.3820614	1.4103967	1.5285718	1.5589073	1.4370653	1.2495519	0.95753119	0.72734816	0.50653246	0.28079975	-0.018538193	-0.27753994	-0.45553592	-0.46445322	-0.38706439	-0.22206933	-0.018804878	0.2078279	0.44252792	0.70934688	0.95219748	1.1837139	1.3577263	1.3503925	1.2545523	1.2868879	1.3620599	1.358393	1.2747204	1.2938884	1.40923	1.2465517	0.99170029	0.73801559	0.50043203	0.25478124	0.014747507	-0.19368398	-0.36711297	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134	-1.0761134
8	-0.40741538	-0.34190072	-0.17515563	-0.037458654	0.2102815	0.46660202	0.72034842	0.94433169	1.1389987	1.368881	1.4087439	1.3692385	1.3670934	1.4643375	1.5315504	1.399091	1.2598388	1.0240576	0.7963204	0.55957384	0.29025765	0.039103224	-0.22994483	-0.34983755	-0.41161618	-0.3686786	-0.24419181	-0.059213454	0.15853117	0.39207797	0.62278253	0.87479499	1.1134364	1.2478621	1.281826	1.2544761	1.3134661	1.3942646	1.3159687	1.239103	1.2083567	1.3088184	1.2374941	1.0258452	0.80204064	0.57113946	0.3067391	0.049649922	-0.16242809	-0.32881566	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889	-1.0986889
4	-0.56205625	-0.51197077	-0.35237575	-0.089776703	0.1431278	0.45686161	0.69606177	1.058482	1.189187	1.2113267	1.263196	1.2713803	1.3550427	1.4152362	1.3433257	1.1139538	0.86705894	0.52709321	0.20391591	-0.087293415	-0.31285298	-0.54866048	-0.62165518	-0.55677489	-0.41414318	-0.19739754	0.047993359	0.3056608	0.57770333	0.859714	1.1222781	1.409675	1.3930964	1.3088395	1.390858	1.2474568	1.3002704	1.2749129	1.2126208	1.3567915	1.4034493	1.5338045	1.3712715	1.0604407	0.72260848	0.40331351	0.113818	-0.15735014	-0.38861078	-0.54463826	-0.45160237	-0.560972	-0.73354308	-0.9427689	-1.1464685	-1.3512874	-1.5239284	-1.5264572	-1.4329421	-1.375141	-1.2354822	-1.0008988	-0.82266167	-0.58293686	-0.37598448	-0.38808614	-0.53148732	-0.7068215	-0.88170099	-1.0180021	-1.1781917	-1.3308265	-1.4737345	-1.5169612	-1.3963398	-1.2472691	-1.138529	-0.96753184	-0.7605095	-0.58720392
8	-0.52929033	-0.45480398	-0.27861512	-0.030804778	0.23131102	0.49902459	0.7273652	0.92913047	1.1332517	1.387508	1.4642184	1.4103138	1.437643	1.5119032	1.5113378	1.3547129	1.1556805	0.93911978	0.76715282	0.60257419	0.31486313	0.044831281	-0.21670023	-0.45218414	-0.53758334	-0.43936766	-0.31576406	-0.12091592	0.086277505	0.32379697	0.56112796	0.8135937	1.0395783	1.2889342	1.3758224	1.3475507	1.3057087	1.3795919	1.3750685	1.3428388	1.3839269	1.3780841	1.2397415	1.0201651	0.76907529	0.50524435	0.24064066	-0.024339997	-0.23758355	-0.41963406	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707	-1.0713707
5	-0.49657209	-0.56218146	-0.40677319	-0.16047602	0.11378374	0.34972594	0.67316129	0.99429087	1.1830698	1.2843975	1.3586849	1.3696687	1.4227431	1.3817844	1.3198643	1.0675721	0.78953932	0.47021242	0.15801242	-0.083547458	-0.30288819	-0.50856204	-0.54402883	-0.5295235	-0.35914875	-0.15284605	0.085485764	0.34347943	0.59786772	0.85632253	1.1555264	1.3794368	1.3929359	1.4305408	1.3816587	1.4041713	1.3706329	1.3758733	1.2916502	1.34288	1.4938863	1.4561557	1.2758871	0.95781793	0.73910604	0.44610674	0.21603374	-0.069293664	-0.26964331	-0.44785765	-0.57895063	-0.67004914	-0.7969079	-0.92141898	-1.0419893	-1.1550638	-1.2161581	-1.2893555	-1.3355378	-1.3453645	-1.2485435	-1.1301532	-1.0518412	-0.90028983	-0.8457481	-0.77154453	-0.78022258	-0.86369111	-1.0309636	-1.0987529	-1.2004244	-1.2758437	-1.3510325	-1.2640466	-1.2531844	-1.1336328	-1.0832415	-0.92833626	-0.81921089	-0.65512458
8	-0.46065792	-0.41451632	-0.28868856	-0.062762437	0.18726938	0.46986439	0.7018214	0.94705348	1.1431464	1.3651114	1.4229222	1.3870581	1.4245281	1.5224853	1.4946505	1.3792072	1.1683048	0.95954348	0.70128611	0.48917035	0.21169623	-0.057712911	-0.25898022	-0.41749608	-0.49131193	-0.42424067	-0.24759649	-0.049487359	0.15310032	0.39501364	0.64138767	0.89281123	1.1097802	1.3531567	1.4618196	1.31872	1.2871381	1.3426294	1.314973	1.3503018	1.3235376	1.4318436	1.2468133	0.99629974	0.73115504	0.47748328	0.24022695	0.0030241395	-0.19117741	-0.36518085	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175	-1.0772175
4	-0.67426798	-0.59982332	-0.40245978	-0.12942628	0.17680996	0.51194544	0.7840525	1.1462343	1.3291034	1.3570762	1.3142204	1.4051918	1.5241359	1.5522282	1.4377669	1.1103419	0.75243369	0.52793416	0.22576234	-0.084538327	-0.32696913	-0.57424137	-0.71903639	-0.6395112	-0.47920563	-0.29143532	-0.047330938	0.22328184	0.50244187	0.78961119	1.0969831	1.3235447	1.2472173	1.213357	1.2858293	1.3487083	1.3756052	1.3756052	1.3490071	1.5408717	1.4592844	1.3627544	1.2749808	0.95690996	0.64338167	0.33009246	0.040293212	-0.19460645	-0.43823267	-0.6086993	-0.43431768	-0.46124447	-0.61231544	-0.75546676	-0.92718858	-1.0261692	-1.2174062	-1.3587315	-1.4671769	-1.382102	-1.2538366	-1.1271223	-1.0100908	-0.83642645	-0.69946142	-0.61730631	-0.7348458	-0.91060215	-1.0175622	-1.1790333	-1.27643	-1.3059568	-1.3170144	-1.2474411	-1.2086797	-1.1237153	-0.99759871	-0.86840389	-0.72913768	-0.58242998
8	-0.45556917	-0.40473723	-0.23341399	-0.0016079597	0.24496305	0.49491599	0.72393812	0.94479415	1.1487199	1.3807116	1.394528	1.3970025	1.4308218	1.4277285	1.4487624	1.2901833	1.0887114	0.87647519	0.59130077	0.36557808	0.12302825	-0.087083986	-0.25038547	-0.42509063	-0.43766973	-0.34118184	-0.18031369	0.032273128	0.26214074	0.48336796	0.72624772	0.97354049	1.2124403	1.3588528	1.3444178	1.3295703	1.3470986	1.3856607	1.3470986	1.2916268	1.313898	1.4153557	1.2536833	0.99735829	0.75431356	0.54158239	0.2875464	0.02503499	-0.21875212	-0.37671264	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918	-1.0880918
3	-0.66248514	-0.64875282	-0.48642085	-0.23501903	0.037655794	0.27331906	0.58885118	0.80656212	1.0696209	1.2913097	1.3722162	1.435966	1.3957722	1.3612511	1.1909634	0.96086916	0.69071942	0.35730415	0.084767694	-0.24127986	-0.42740991	-0.63740722	-0.67988403	-0.61118783	-0.41347005	-0.18500155	0.049485654	0.33316017	0.60351744	0.91109381	1.1935577	1.5068068	1.4944581	1.4471733	1.3583455	1.3828354	1.4457205	1.3276294	1.4144509	1.4974675	1.5534345	1.6047664	1.3823166	1.0238926	0.70303355	0.37197041	0.13309025	-0.13422308	-0.39036377	-0.62305228	-0.520596	-0.560271	-0.69804391	-0.86853917	-1.0355062	-1.2046179	-1.3521314	-1.4230794	-1.3683473	-1.3089317	-1.2120202	-1.0176231	-0.84183551	-0.69925456	-0.53854833	-0.48095559	-0.59077959	-0.7313543	-0.90430547	-1.0382389	-1.1588896	-1.3185996	-1.324397	-1.3650647	-1.2831758	-1.1656347	-1.0072806	-0.85131324	-0.75629386	-0.65376841
3	-0.36969011	-0.38713932	-0.24165654	0.017376958	0.19911046	0.39353827	0.57919784	0.73200929	0.95719132	1.1411496	1.2140873	1.2436201	1.2829244	1.2429657	1.0564337	0.79264529	0.66020579	0.48331444	0.20290567	0.036658333	-0.18184938	-0.3416405	-0.37016996	-0.24889796	-0.042342958	0.15287006	0.42224222	0.6359514	0.92098421	1.1449448	1.3873579	1.4890432	1.286676	1.1367873	1.1606055	1.218057	1.2273487	1.1828532	1.228352	1.4342963	1.4508294	1.53223	1.4243066	1.1347806	0.8523652	0.55551054	0.30384934	0.055852462	-0.1511824	-0.32096319	-0.7280096	-0.80129628	-0.91728989	-1.024428	-1.1780683	-1.309993	-1.4347025	-1.5301148	-1.4562218	-1.3042828	-1.1381532	-1.0004354	-0.88208611	-0.75815311	-0.71797631	-0.71008054	-0.73686507	-0.87423397	-0.98856991	-1.0924363	-1.2283089	-1.3666899	-1.4179688	-1.4391346	-1.4068623	-1.3736521	-1.2535623	-1.0796984	-0.95035614	-0.81826563
7	-0.54432732	-0.47430778	-0.28604168	-0.048662693	0.24204596	0.51563951	0.71659133	0.95028508	1.1406773	1.2213982	1.3279866	1.3527203	1.304635	1.1662613	1.0497511	0.77293296	0.58969863	0.29831672	-0.016912943	-0.29787697	-0.52646809	-0.6673576	-0.64283659	-0.5381262	-0.31424794	-0.077825689	0.18003473	0.45766786	0.74235257	1.0385182	1.2728852	1.4363114	1.4961257	1.398644	1.383407	1.4077508	1.3532872	1.2627863	1.3296875	1.4317403	1.6105452	1.6383617	1.3507713	1.0552081	0.78221693	0.48704347	0.20281942	-0.064254088	-0.27264726	-0.46254337	-0.72192748	-0.61863449	-0.72214009	-0.86331309	-0.95714494	-1.1281896	-1.2436404	-1.3041244	-1.2941671	-1.2916052	-1.1981383	-1.1387138	-1.0292197	-0.90590595	-0.73351473	-0.63507633	-0.67827158	-0.78723417	-0.85718284	-0.99545017	-1.0943492	-1.2191513	-1.3214662	-1.3674609	-1.3746187	-1.3024022	-1.163412	-1.0489924	-0.91355991	-0.82366134
3	-0.66171914	-0.58773237	-0.54741872	-0.3008054	-0.012854681	0.31053996	0.50712782	0.82437996	1.188697	1.3884668	1.4089418	1.4061749	1.4097719	1.4825412	1.4723037	1.3148674	1.0541152	0.76677321	0.47428478	0.16367319	-0.092568915	-0.35606029	-0.57497699	-0.61974534	-0.59918732	-0.42683745	-0.20053314	0.054519203	0.33131934	0.61520273	0.78428766	1.0854641	1.3475167	1.3696519	1.3652248	1.3566475	1.3358958	1.34641	1.4482317	1.50855	1.4415911	1.4725804	1.3093336	1.0027617	0.71328914	0.40710458	0.11539088	-0.16497855	-0.39687198	-0.59799755	-0.51604213	-0.37775274	-0.45818637	-0.59614373	-0.78910696	-0.98159982	-1.1731519	-1.3617435	-1.4919701	-1.4895297	-1.3489051	-1.1691123	-1.02053	-0.86738241	-0.7401606	-0.55010261	-0.5532292	-0.71880017	-0.88318138	-1.0453491	-1.2028961	-1.3105559	-1.3749111	-1.4192949	-1.3528894	-1.2030621	-1.0637489	-0.94507681	-0.78578669	-0.65314176
8	-0.33449214	-0.30412736	-0.2876409	-0.079675435	0.1598161	0.41050167	0.64839406	0.86652553	1.0222521	1.2257628	1.4446939	1.4351751	1.3784434	1.4009077	1.4724886	1.413282	1.2356623	1.0456682	0.82806982	0.62636769	0.36831461	0.074985075	-0.17088401	-0.31789146	-0.31583541	-0.30420351	-0.21190979	-0.055459757	0.14144493	0.3639931	0.61207054	0.85358005	1.0909775	1.2885865	1.2982956	1.2472752	1.3043876	1.3620712	1.2714528	1.2017756	1.2044409	1.3150486	1.2958208	1.1014481	0.88860901	0.61833387	0.35487415	0.12570093	-0.063912399	-0.23595413	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171	-1.1105171
6	-0.87739206	-0.84962139	-0.62960103	-0.33968621	-0.026336325	0.26748053	0.62048976	0.94267058	1.2865522	1.5165673	1.4670502	1.4380701	1.5380171	1.6648905	1.632944	1.3447406	1.1510076	0.93833498	0.681211	0.35795769	0.045155459	-0.28304956	-0.60844786	-0.85550868	-0.8968338	-0.79013237	-0.60062096	-0.3377466	-0.075260164	0.214107	0.509544	0.79685746	1.108108	1.3919758	1.4529024	1.3835328	1.4280297	1.4282579	1.4193585	1.4980839	1.5464601	1.4919228	1.2454781	0.94563705	0.59634731	0.30116131	0.041709797	-0.26502259	-0.54692796	-0.76710805	-0.34192247	-0.48205367	-0.59541823	-0.72582856	-0.90208216	-1.0794995	-1.2409208	-1.3489868	-1.3785146	-1.241902	-1.1008581	-0.91326345	-0.77292688	-0.62070164	-0.46845357	-0.45113398	-0.58581145	-0.79054311	-0.94651067	-1.0641424	-1.1895782	-1.2596095	-1.2742593	-1.2168696	-1.171825	-1.0126628	-0.94117103	-0.80234051	-0.60164781	-0.42188008
8	-0.47821433	-0.43041387	-0.28430009	-0.035700124	0.22151687	0.49127339	0.73787037	0.96533465	1.1478986	1.385962	1.4715063	1.4099562	1.4669161	1.5687347	1.4813126	1.3279589	1.113055	0.85752802	0.64698481	0.40656371	0.16762398	-0.09414146	-0.30395441	-0.47278957	-0.45947805	-0.33909015	-0.1811045	0.04189478	0.22041105	0.45935078	0.73968558	0.96637787	1.1401788	1.3340096	1.3632198	1.2960362	1.3091809	1.386588	1.3607161	1.3863793	1.3686445	1.4028623	1.1497764	0.94561774	0.68654382	0.44036412	0.19172242	-0.035783582	-0.25709285	-0.39792791	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522	-1.0762522
5	-0.60905029	-0.55250718	-0.36997367	-0.10604774	0.18442773	0.42210929	0.63903949	0.87741858	1.1317971	1.2915303	1.3680401	1.4703582	1.4249755	1.3200852	1.2412649	1.0249451	0.82445029	0.52621486	0.33491869	0.0075180091	-0.28374217	-0.48292909	-0.56850666	-0.64314181	-0.51296625	-0.29777986	-0.10622212	0.15146968	0.42816904	0.7112769	1.0129128	1.2410906	1.511207	1.5044933	1.3871348	1.3289787	1.409412	1.4247139	1.3459808	1.4022624	1.4516994	1.5041446	1.3828189	1.0731615	0.81176406	0.5100846	0.20408921	-0.069427691	-0.32049301	-0.48114168	-0.65495613	-0.73787439	-0.86172863	-0.97987189	-1.0886422	-1.2418099	-1.3669807	-1.4095253	-1.3316205	-1.1936981	-1.0922606	-0.97729976	-0.80570867	-0.68137488	-0.59819506	-0.59727956	-0.72475221	-0.84869364	-0.96714206	-1.0765227	-1.1702526	-1.2982483	-1.3156516	-1.361091	-1.3403178	-1.2049762	-1.1046416	-0.93775883	-0.81870007	-0.69445347
4	-0.80153477	-0.71763663	-0.53960334	-0.27315083	0.019233238	0.33399661	0.61872715	0.88085235	1.1985221	1.4036495	1.3929927	1.417794	1.4156627	1.4881613	1.581263	1.4933282	1.2872643	0.93465308	0.61798441	0.33971253	0.037478986	-0.25254767	-0.51502809	-0.69341661	-0.70620478	-0.63212381	-0.44598489	-0.2188657	0.042064643	0.32343668	0.61772606	0.94104717	1.2408264	1.4106572	1.3485894	1.399516	1.444436	1.4100436	1.4535105	1.4731448	1.5327907	1.4603244	1.2372419	0.9345885	0.62082622	0.3121663	0.037156053	-0.25329042	-0.49739592	-0.69241551	-0.4425295	-0.54118571	-0.63357701	-0.74663606	-0.8723864	-1.0888488	-1.2656226	-1.433209	-1.4284393	-1.3052789	-1.1410671	-0.96745805	-0.82872578	-0.68883095	-0.53521144	-0.4804419	-0.57851684	-0.77037168	-0.92767263	-1.0727344	-1.1690009	-1.2594869	-1.2744064	-1.2922001	-1.297141	-1.175944	-1.0464799	-0.871902	-0.75777727	-0.56908717
3	-0.47970723	-0.39323243	-0.21624455	-0.13687155	0.10319697	0.25688353	0.4639496	0.73335364	0.90597832	0.99579514	1.0713155	1.138945	1.1070102	0.99667706	0.89595226	0.65184546	0.36888766	0.11976783	-0.11779418	-0.36125114	-0.42549222	-0.4175085	-0.27626169	-0.039952935	0.22239573	0.51500825	0.78956458	1.1032968	1.4220885	1.5450006	1.457876	1.2476072	1.0301437	0.95596939	1.0732186	1.1353709	1.3155616	1.3513491	1.3793385	1.6253484	1.8017793	1.7082955	1.3990657	1.0691804	0.75711912	0.4853014	0.19584523	0.0036325914	-0.22882355	-0.36677476	-0.58303138	-0.67150211	-0.8561952	-0.98634836	-1.0642824	-1.2370696	-1.3269003	-1.4263533	-1.40405	-1.2805344	-1.2243792	-1.0509144	-0.92712032	-0.79613165	-0.70826434	-0.75352088	-0.7899582	-0.91700142	-1.0354111	-1.1819494	-1.3281814	-1.4810557	-1.4787998	-1.4104833	-1.3568485	-1.2550608	-1.0769543	-0.89527828	-0.81010316	-0.62531723
3	-0.69583945	-0.61820259	-0.41219385	-0.12646838	0.15707493	0.38050679	0.67124438	0.9749385	1.2026665	1.2739274	1.2367626	1.3010679	1.3589972	1.3907066	1.2977264	1.0825458	0.82065357	0.53618966	0.23143856	-0.056946398	-0.34396751	-0.5601369	-0.62365797	-0.54059982	-0.37755219	-0.16206473	0.10886302	0.37822235	0.65337802	0.90108631	1.1852434	1.4999164	1.596954	1.4721963	1.35644	1.2275907	1.1622285	1.3355049	1.3964347	1.3484615	1.4805839	1.5825654	1.2672445	0.98032569	0.68447368	0.39438391	0.11305684	-0.15425672	-0.39136112	-0.56484216	-0.56266001	-0.69693052	-0.78980835	-0.95687932	-1.0779205	-1.1381002	-1.2407159	-1.3593942	-1.4278797	-1.3315786	-1.2429287	-1.083035	-0.91773698	-0.78912642	-0.6198733	-0.65891335	-0.72707149	-0.82301797	-0.95121937	-1.0725674	-1.2274763	-1.2610167	-1.326979	-1.2843077	-1.2614736	-1.1539208	-1.064248	-0.93468275	-0.80119645	-0.63085225
4	-0.45923108	-0.5450232	-0.36284112	-0.11484304	0.15540211	0.42320807	0.7484611	0.94212418	1.1919306	1.2689753	1.368982	1.3728931	1.3788228	1.3151096	1.1687583	0.89161618	0.72760185	0.55412515	0.27786614	-0.029471483	-0.23141938	-0.34172954	-0.43740456	-0.45250229	-0.32053384	-0.073797407	0.16267761	0.41652133	0.71624701	0.99393589	1.27255	1.3067827	1.2933672	1.379706	1.4779884	1.3463144	1.3671316	1.3839115	1.346777	1.3010632	1.4398025	1.4656243	1.2058929	0.93770841	0.71940113	0.41984367	0.15985993	-0.10567506	-0.31624423	-0.39173288	-0.63733383	-0.7134533	-0.83023991	-0.99353931	-1.0740325	-1.2304769	-1.3386759	-1.4411765	-1.4157921	-1.2909856	-1.1388812	-0.97869391	-0.86447265	-0.7449104	-0.74903179	-0.83204827	-0.90610705	-1.0194872	-1.1230686	-1.150194	-1.206657	-1.275644	-1.3199026	-1.3084931	-1.3047418	-1.1537266	-1.135643	-0.96931565	-0.84744039	-0.72236895
